1168857.44902595	1.76679172561223	1362	0	1	-2	1362	-2
1169717.70875408	1.74321100544469	11885	0	1	-2	11885	-2
1187309.20361171	1.55240868347575	4704	0	1	-2	4704	-2
1216145.45329279	1.63434169291018	8352	0	1	-2	8352	-2
1224604.94174153	1.75034581397253	14826	0	1	-2	14826	-2
1234913.99848896	1.58349066311056	4821	0	1	-2	4821	-2
1258548.92553964	1.98723006854301	593	0	1	-2	593	-2
1263012.51653529	2.14994725010354	7323	0	1	-2	7323	-2
1264118.12188562	1.68969392005160	2874	0	1	-2	2874	-2
1268913.69120417	1.66121355262279	8603	0	1	-2	8603	-2
1272060.10717751	1.56233075925104	593	1	2	1	16005	593
1306912.47172076	1.54190787664205	11701	0	1	-2	11701	-2
1314297.42775059	1.76872740903436	11796	0	1	-2	11796	-2
1326222.60352302	1.76554603402812	7240	0	1	-2	7240	-2
1334134.04696366	1.61186318868645	13613	0	1	-2	13613	-2
1334466.40829892	1.72861501145013	2637	0	1	-2	2637	-2
1398641.53569528	2.13430316784351	2960	0	1	-2	2960	-2
1415514.17896090	1.59061882219357	1096	0	1	-2	1096	-2
1419481.39238319	1.69538335561425	10841	1	2	1	18949	10841
1432298.17262702	2.67648551272357	10574	0	1	-2	10574	-2
1440455.97447800	1.73200566605920	10574	1	2	1	18875	10574
1454836.30009371	1.60571504859490	593	1	3	1	16006	593
1459446.60133818	1.61120381474446	12673	0	1	-2	12673	-2
1477628.45185664	1.96706312454558	5236	0	1	-2	5236	-2
1483693.91603355	2.07181595693708	15064	0	1	-2	15064	-2
1485245.63561806	1.69873428740331	8187	0	1	-2	8187	-2
1489652.66445557	1.54659367732265	2885	0	1	-2	2885	-2
1493793.33779683	2.42469444262188	9620	0	1	-2	9620	-2
1522446.41166563	1.55405783783888	4895	0	1	-2	4895	-2
1537119.87906598	2.69439116670917	10802	0	1	-2	10802	-2
1540447.68093304	1.50396635677463	3966	0	1	-2	3966	-2
1540832.27218600	1.87944537297810	6669	0	1	-2	6669	-2
1550437.26883137	1.51758483874337	15447	0	1	-2	15447	-2
1559764.36926277	2.13750014018246	10802	1	3	1	18943	10802
1574133.03877848	2.14441388828523	2884	0	1	-2	2884	-2
1582246.49916791	2.18608989399217	13288	0	1	-2	13288	-2
1586531.60169014	1.65131427273092	10802	1	2	1	18942	10802
1605160.65725795	1.76259511664606	1456	0	1	-2	1456	-2
1611144.70491509	1.91790525236542	10841	1	3	1	18950	10841
